profile,method,union_best_source_method,union_best_source_label,union_best_is_executed_point,count
balanced,static_uav,proposed_full,proposed_full/local_r1_0.79,False,1
balanced,static_uav,proposed_full,proposed_full/local_r1_2.36,False,1
balanced,static_uav,proposed_full,proposed_full/local_r1_3.93,False,1
balanced,sun_receding_ao,proposed_full|regularized_execution,proposed_full/grad_full|proposed_full/executed|regularized_execution/gradient_step|regularized_execution/executed,True,398
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|full_candidate_exact|myopic_reoptimization|proposed_full|static_uav|sun_receding_ao,common/stay|proposed_full/stay|proposed_full/executed|anchored_mobility/reachable_0|anchored_mobility/executed|static_uav/static|static_uav/executed|common/stay|full_candidate_exact/executed|sun_receding_ao/sun_receding_path0|sun_receding_ao/executed|freshness_priority/reachable_0|freshness_priority/executed|myopic_reoptimization/reachable_0|myopic_reoptimization/executed,True,207
balanced,sun_receding_ao,sun_receding_ao,sun_receding_ao/sun_receding_path0|sun_receding_ao/executed,True,171
balanced,sun_receding_ao,proposed_full,proposed_full/local_r1_0.00|proposed_full/executed,True,164
balanced,sun_receding_ao,proposed_full|regularized_execution,proposed_full/grad_full|regularized_execution/gradient_step|regularized_execution/executed,True,139
balanced,sun_receding_ao,proposed_full,proposed_full/local_r1_3.14|proposed_full/executed,True,136
balanced,sun_receding_ao,proposed_full,proposed_full/local_r1_2.36|proposed_full/executed,True,62
balanced,sun_receding_ao,yang_go_lyapunov,yang_go_lyapunov/geometric_center|yang_go_lyapunov/executed,True,58
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|full_candidate_exact|myopic_reoptimization,common/reachable_1|anchored_mobility/reachable_1|anchored_mobility/executed|common/reachable_1|full_candidate_exact/executed|freshness_priority/reachable_1|freshness_priority/executed|myopic_reoptimization/reachable_1,True,56
balanced,sun_receding_ao,proposed_full,proposed_full/local_r1_5.50|proposed_full/executed,True,53
balanced,sun_receding_ao,proposed_full,proposed_full/local_r1_0.79|proposed_full/executed,True,48
balanced,sun_receding_ao,proposed_full,proposed_full/local_r1_4.71|proposed_full/executed,True,38
balanced,sun_receding_ao,proposed_full,proposed_full/local_r1_3.93|proposed_full/executed,True,32
balanced,sun_receding_ao,proposed_full,proposed_full/local_r1_0.00,False,30
balanced,sun_receding_ao,proposed_full,proposed_full/local_r1_1.57|proposed_full/executed,True,25
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|full_candidate_exact|myopic_reoptimization,common/reachable_12|anchored_mobility/reachable_12|anchored_mobility/executed|common/reachable_12|full_candidate_exact/executed|freshness_priority/reachable_12|freshness_priority/executed|myopic_reoptimization/reachable_12,True,24
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|full_candidate_exact|myopic_reoptimization,common/reachable_9|anchored_mobility/reachable_9|anchored_mobility/executed|common/reachable_9|full_candidate_exact/executed|freshness_priority/reachable_9|freshness_priority/executed|myopic_reoptimization/reachable_9,True,21
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|full_candidate_exact|myopic_reoptimization,common/reachable_16|anchored_mobility/reachable_16|anchored_mobility/executed|common/reachable_16|full_candidate_exact/executed|freshness_priority/reachable_16|freshness_priority/executed|myopic_reoptimization/reachable_16,True,19
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|full_candidate_exact|myopic_reoptimization,common/reachable_2|anchored_mobility/reachable_2|anchored_mobility/executed|common/reachable_2|full_candidate_exact/executed|freshness_priority/reachable_2|freshness_priority/executed|myopic_reoptimization/reachable_2,True,18
balanced,sun_receding_ao,proposed_full,proposed_full/local_r1_3.14,False,17
balanced,sun_receding_ao,proposed_full,proposed_full/local_r1_0.79,False,16
balanced,sun_receding_ao,proposed_full,proposed_full/local_r1_2.36,False,12
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|full_candidate_exact|myopic_reoptimization,common/reachable_15|anchored_mobility/reachable_15|anchored_mobility/executed|common/reachable_15|full_candidate_exact/executed|freshness_priority/reachable_15|freshness_priority/executed|myopic_reoptimization/reachable_15,True,10
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|full_candidate_exact|myopic_reoptimization,common/reachable_6|anchored_mobility/reachable_6|anchored_mobility/executed|common/reachable_6|full_candidate_exact/executed|freshness_priority/reachable_6|freshness_priority/executed|myopic_reoptimization/reachable_6,True,10
balanced,sun_receding_ao,proposed_full,proposed_full/local_r1_3.93,False,10
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|full_candidate_exact|myopic_reoptimization,common/reachable_13|anchored_mobility/reachable_13|anchored_mobility/executed|common/reachable_13|full_candidate_exact/executed|freshness_priority/reachable_13|freshness_priority/executed|myopic_reoptimization/reachable_13,True,9
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|full_candidate_exact|myopic_reoptimization,common/reachable_3|anchored_mobility/reachable_3|anchored_mobility/executed|common/reachable_3|full_candidate_exact/executed|freshness_priority/reachable_3|freshness_priority/executed|myopic_reoptimization/reachable_3,True,9
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|full_candidate_exact|myopic_reoptimization,common/reachable_8|anchored_mobility/reachable_8|anchored_mobility/executed|common/reachable_8|full_candidate_exact/executed|freshness_priority/reachable_8|freshness_priority/executed|myopic_reoptimization/reachable_8,True,9
balanced,sun_receding_ao,proposed_full,proposed_full/local_r1_5.50,False,9
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|full_candidate_exact|myopic_reoptimization,common/reachable_10|anchored_mobility/reachable_10|anchored_mobility/executed|common/reachable_10|full_candidate_exact/executed|freshness_priority/reachable_10|freshness_priority/executed|myopic_reoptimization/reachable_10,True,8
balanced,sun_receding_ao,proposed_full,proposed_full/local_r1_1.57,False,8
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|full_candidate_exact|myopic_reoptimization,common/reachable_11|anchored_mobility/reachable_11|anchored_mobility/executed|common/reachable_11|full_candidate_exact/executed|freshness_priority/reachable_11|freshness_priority/executed|myopic_reoptimization/reachable_11,True,7
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|full_candidate_exact|myopic_reoptimization,common/reachable_1|anchored_mobility/reachable_1|anchored_mobility/executed|common/reachable_1|full_candidate_exact/executed|freshness_priority/reachable_1|myopic_reoptimization/reachable_1,True,7
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|full_candidate_exact|myopic_reoptimization,common/reachable_5|anchored_mobility/reachable_5|anchored_mobility/executed|common/reachable_5|full_candidate_exact/executed|freshness_priority/reachable_5|freshness_priority/executed|myopic_reoptimization/reachable_5,True,7
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|full_candidate_exact|myopic_reoptimization,common/reachable_7|anchored_mobility/reachable_7|anchored_mobility/executed|common/reachable_7|full_candidate_exact/executed|freshness_priority/reachable_7|freshness_priority/executed|myopic_reoptimization/reachable_7,True,7
balanced,sun_receding_ao,proposed_full,proposed_full/local_r1_4.71,False,7
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|full_candidate_exact|myopic_reoptimization,common/reachable_14|anchored_mobility/reachable_14|anchored_mobility/executed|common/reachable_14|full_candidate_exact/executed|freshness_priority/reachable_14|freshness_priority/executed|myopic_reoptimization/reachable_14,True,6
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|full_candidate_exact|myopic_reoptimization,common/reachable_4|anchored_mobility/reachable_4|anchored_mobility/executed|common/reachable_4|full_candidate_exact/executed|freshness_priority/reachable_4|freshness_priority/executed|myopic_reoptimization/reachable_4,True,6
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|full_candidate_exact|myopic_reoptimization,common/reachable_2|anchored_mobility/reachable_2|anchored_mobility/executed|common/reachable_2|full_candidate_exact/executed|freshness_priority/reachable_2|myopic_reoptimization/reachable_2,True,5
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|myopic_reoptimization|proposed_full|static_uav|sun_receding_ao,common/stay|proposed_full/stay|anchored_mobility/reachable_0|anchored_mobility/executed|static_uav/static|static_uav/executed|sun_receding_ao/sun_receding_path0|sun_receding_ao/executed|freshness_priority/reachable_0|freshness_priority/executed|myopic_reoptimization/reachable_0|myopic_reoptimization/executed,True,5
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|full_candidate_exact|myopic_reoptimization,common/reachable_10|anchored_mobility/reachable_10|common/reachable_10|full_candidate_exact/executed|freshness_priority/reachable_10|freshness_priority/executed|myopic_reoptimization/reachable_10,True,4
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|full_candidate_exact|myopic_reoptimization,common/reachable_15|anchored_mobility/reachable_15|anchored_mobility/executed|common/reachable_15|full_candidate_exact/executed|freshness_priority/reachable_15|myopic_reoptimization/reachable_15,True,4
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|full_candidate_exact|myopic_reoptimization|proposed_full|static_uav|sun_receding_ao,common/stay|proposed_full/stay|proposed_full/executed|anchored_mobility/reachable_0|anchored_mobility/executed|static_uav/static|static_uav/executed|common/stay|full_candidate_exact/executed|sun_receding_ao/sun_receding_path0|sun_receding_ao/executed|freshness_priority/reachable_0|myopic_reoptimization/reachable_0|myopic_reoptimization/executed,True,4
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|myopic_reoptimization,common/reachable_13|anchored_mobility/reachable_13|freshness_priority/reachable_13|myopic_reoptimization/reachable_13,False,4
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|myopic_reoptimization,common/reachable_1|anchored_mobility/reachable_1|anchored_mobility/executed|freshness_priority/reachable_1|freshness_priority/executed|myopic_reoptimization/reachable_1,True,4
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|myopic_reoptimization,common/reachable_1|anchored_mobility/reachable_1|freshness_priority/reachable_1|myopic_reoptimization/reachable_1,False,4
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|full_candidate_exact|myopic_reoptimization,common/reachable_11|anchored_mobility/reachable_11|anchored_mobility/executed|common/reachable_11|full_candidate_exact/executed|freshness_priority/reachable_11|myopic_reoptimization/reachable_11,True,3
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|full_candidate_exact|myopic_reoptimization,common/reachable_13|anchored_mobility/reachable_13|anchored_mobility/executed|common/reachable_13|full_candidate_exact/executed|freshness_priority/reachable_13|myopic_reoptimization/reachable_13,True,3
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|full_candidate_exact|myopic_reoptimization,common/reachable_1|anchored_mobility/reachable_1|common/reachable_1|full_candidate_exact/executed|freshness_priority/reachable_1|freshness_priority/executed|myopic_reoptimization/reachable_1,True,3
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|full_candidate_exact|myopic_reoptimization,common/reachable_3|anchored_mobility/reachable_3|anchored_mobility/executed|common/reachable_3|full_candidate_exact/executed|freshness_priority/reachable_3|myopic_reoptimization/reachable_3,True,3
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|full_candidate_exact|myopic_reoptimization,common/reachable_8|anchored_mobility/reachable_8|anchored_mobility/executed|common/reachable_8|full_candidate_exact/executed|freshness_priority/reachable_8|myopic_reoptimization/reachable_8,True,3
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|full_candidate_exact|myopic_reoptimization,common/reachable_9|anchored_mobility/reachable_9|common/reachable_9|full_candidate_exact/executed|freshness_priority/reachable_9|freshness_priority/executed|myopic_reoptimization/reachable_9,True,3
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|full_candidate_exact|myopic_reoptimization|proposed_full|static_uav|sun_receding_ao,common/stay|proposed_full/stay|anchored_mobility/reachable_0|anchored_mobility/executed|static_uav/static|static_uav/executed|common/stay|full_candidate_exact/executed|sun_receding_ao/sun_receding_path0|sun_receding_ao/executed|freshness_priority/reachable_0|freshness_priority/executed|myopic_reoptimization/reachable_0|myopic_reoptimization/executed,True,3
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|full_candidate_exact|myopic_reoptimization,common/reachable_10|anchored_mobility/reachable_10|common/reachable_10|full_candidate_exact/executed|freshness_priority/reachable_10|myopic_reoptimization/reachable_10,True,2
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|full_candidate_exact|myopic_reoptimization,common/reachable_12|anchored_mobility/reachable_12|common/reachable_12|full_candidate_exact/executed|freshness_priority/reachable_12|myopic_reoptimization/reachable_12,True,2
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|full_candidate_exact|myopic_reoptimization,common/reachable_16|anchored_mobility/reachable_16|anchored_mobility/executed|common/reachable_16|full_candidate_exact/executed|freshness_priority/reachable_16|myopic_reoptimization/reachable_16,True,2
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|full_candidate_exact|myopic_reoptimization,common/reachable_2|anchored_mobility/reachable_2|common/reachable_2|full_candidate_exact/executed|freshness_priority/reachable_2|freshness_priority/executed|myopic_reoptimization/reachable_2,True,2
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|full_candidate_exact|myopic_reoptimization,common/reachable_4|anchored_mobility/reachable_4|anchored_mobility/executed|common/reachable_4|full_candidate_exact/executed|freshness_priority/reachable_4|myopic_reoptimization/reachable_4,True,2
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|full_candidate_exact|myopic_reoptimization,common/reachable_6|anchored_mobility/reachable_6|anchored_mobility/executed|common/reachable_6|full_candidate_exact/executed|freshness_priority/reachable_6|myopic_reoptimization/reachable_6,True,2
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|full_candidate_exact|myopic_reoptimization,common/reachable_7|anchored_mobility/reachable_7|anchored_mobility/executed|common/reachable_7|full_candidate_exact/executed|freshness_priority/reachable_7|myopic_reoptimization/reachable_7,True,2
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|full_candidate_exact|myopic_reoptimization,common/reachable_7|anchored_mobility/reachable_7|common/reachable_7|full_candidate_exact/executed|freshness_priority/reachable_7|freshness_priority/executed|myopic_reoptimization/reachable_7,True,2
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|full_candidate_exact|myopic_reoptimization,common/reachable_8|anchored_mobility/reachable_8|common/reachable_8|full_candidate_exact/executed|freshness_priority/reachable_8|freshness_priority/executed|myopic_reoptimization/reachable_8,True,2
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|full_candidate_exact|myopic_reoptimization|proposed_full|static_uav,common/stay|proposed_full/stay|proposed_full/executed|anchored_mobility/reachable_0|anchored_mobility/executed|static_uav/static|static_uav/executed|common/stay|full_candidate_exact/executed|freshness_priority/reachable_0|freshness_priority/executed|myopic_reoptimization/reachable_0|myopic_reoptimization/executed,True,2
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|myopic_reoptimization,common/reachable_10|anchored_mobility/reachable_10|freshness_priority/reachable_10|myopic_reoptimization/reachable_10,False,2
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|myopic_reoptimization,common/reachable_11|anchored_mobility/reachable_11|anchored_mobility/executed|freshness_priority/reachable_11|myopic_reoptimization/reachable_11,True,2
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|myopic_reoptimization,common/reachable_12|anchored_mobility/reachable_12|freshness_priority/reachable_12|myopic_reoptimization/reachable_12,False,2
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|myopic_reoptimization,common/reachable_15|anchored_mobility/reachable_15|freshness_priority/reachable_15|myopic_reoptimization/reachable_15,False,2
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|myopic_reoptimization,common/reachable_2|anchored_mobility/reachable_2|anchored_mobility/executed|freshness_priority/reachable_2|freshness_priority/executed|myopic_reoptimization/reachable_2,True,2
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|myopic_reoptimization,common/reachable_2|anchored_mobility/reachable_2|freshness_priority/reachable_2|freshness_priority/executed|myopic_reoptimization/reachable_2,True,2
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|myopic_reoptimization,common/reachable_6|anchored_mobility/reachable_6|freshness_priority/reachable_6|myopic_reoptimization/reachable_6,False,2
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|myopic_reoptimization,common/reachable_7|anchored_mobility/reachable_7|freshness_priority/reachable_7|myopic_reoptimization/reachable_7,False,2
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|myopic_reoptimization,common/reachable_8|anchored_mobility/reachable_8|freshness_priority/reachable_8|myopic_reoptimization/reachable_8,False,2
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|myopic_reoptimization,common/reachable_9|anchored_mobility/reachable_9|freshness_priority/reachable_9|myopic_reoptimization/reachable_9,False,2
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|myopic_reoptimization|proposed_full|static_uav,common/stay|proposed_full/stay|anchored_mobility/reachable_0|static_uav/static|static_uav/executed|freshness_priority/reachable_0|myopic_reoptimization/reachable_0|myopic_reoptimization/executed,True,2
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|full_candidate_exact|myopic_reoptimization,common/reachable_12|anchored_mobility/reachable_12|anchored_mobility/executed|common/reachable_12|full_candidate_exact/executed|freshness_priority/reachable_12|myopic_reoptimization/reachable_12,True,1
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|full_candidate_exact|myopic_reoptimization,common/reachable_14|anchored_mobility/reachable_14|anchored_mobility/executed|common/reachable_14|full_candidate_exact/executed|freshness_priority/reachable_14|myopic_reoptimization/reachable_14,True,1
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|full_candidate_exact|myopic_reoptimization,common/reachable_15|anchored_mobility/reachable_15|common/reachable_15|full_candidate_exact/executed|freshness_priority/reachable_15|myopic_reoptimization/reachable_15,True,1
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|full_candidate_exact|myopic_reoptimization,common/reachable_1|anchored_mobility/reachable_1|anchored_mobility/executed|common/reachable_1|full_candidate_exact/executed|freshness_priority/reachable_1|freshness_priority/executed|myopic_reoptimization/reachable_1|myopic_reoptimization/executed,True,1
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|full_candidate_exact|myopic_reoptimization,common/reachable_1|anchored_mobility/reachable_1|common/reachable_1|full_candidate_exact/executed|freshness_priority/reachable_1|myopic_reoptimization/reachable_1,True,1
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|full_candidate_exact|myopic_reoptimization,common/reachable_4|anchored_mobility/reachable_4|common/reachable_4|full_candidate_exact/executed|freshness_priority/reachable_4|myopic_reoptimization/reachable_4,True,1
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|full_candidate_exact|myopic_reoptimization,common/reachable_6|anchored_mobility/reachable_6|common/reachable_6|full_candidate_exact/executed|freshness_priority/reachable_6|myopic_reoptimization/reachable_6,True,1
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|full_candidate_exact|myopic_reoptimization,common/reachable_8|anchored_mobility/reachable_8|common/reachable_8|full_candidate_exact/executed|freshness_priority/reachable_8|myopic_reoptimization/reachable_8,True,1
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|full_candidate_exact|myopic_reoptimization,common/reachable_9|anchored_mobility/reachable_9|anchored_mobility/executed|common/reachable_9|full_candidate_exact/executed|freshness_priority/reachable_9|myopic_reoptimization/reachable_9,True,1
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|full_candidate_exact|myopic_reoptimization,common/reachable_9|anchored_mobility/reachable_9|common/reachable_9|full_candidate_exact/executed|freshness_priority/reachable_9|myopic_reoptimization/reachable_9,True,1
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|full_candidate_exact|myopic_reoptimization|proposed_full|static_uav|sun_receding_ao,common/stay|proposed_full/stay|proposed_full/executed|anchored_mobility/reachable_0|anchored_mobility/executed|static_uav/static|static_uav/executed|common/stay|full_candidate_exact/executed|sun_receding_ao/sun_receding_path0|sun_receding_ao/executed|freshness_priority/reachable_0|freshness_priority/executed|myopic_reoptimization/reachable_0,True,1
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|myopic_reoptimization,common/reachable_10|anchored_mobility/reachable_10|anchored_mobility/executed|freshness_priority/reachable_10|myopic_reoptimization/reachable_10,True,1
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|myopic_reoptimization,common/reachable_10|anchored_mobility/reachable_10|freshness_priority/reachable_10|freshness_priority/executed|myopic_reoptimization/reachable_10,True,1
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|myopic_reoptimization,common/reachable_11|anchored_mobility/reachable_11|freshness_priority/reachable_11|myopic_reoptimization/reachable_11,False,1
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|myopic_reoptimization,common/reachable_12|anchored_mobility/reachable_12|freshness_priority/reachable_12|freshness_priority/executed|myopic_reoptimization/reachable_12,True,1
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|myopic_reoptimization,common/reachable_15|anchored_mobility/reachable_15|anchored_mobility/executed|freshness_priority/reachable_15|myopic_reoptimization/reachable_15,True,1
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|myopic_reoptimization,common/reachable_16|anchored_mobility/reachable_16|anchored_mobility/executed|freshness_priority/reachable_16|freshness_priority/executed|myopic_reoptimization/reachable_16,True,1
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|myopic_reoptimization,common/reachable_16|anchored_mobility/reachable_16|anchored_mobility/executed|freshness_priority/reachable_16|myopic_reoptimization/reachable_16,True,1
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|myopic_reoptimization,common/reachable_16|anchored_mobility/reachable_16|freshness_priority/reachable_16|freshness_priority/executed|myopic_reoptimization/reachable_16,True,1
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|myopic_reoptimization,common/reachable_16|anchored_mobility/reachable_16|freshness_priority/reachable_16|myopic_reoptimization/reachable_16,False,1
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|myopic_reoptimization,common/reachable_1|anchored_mobility/reachable_1|anchored_mobility/executed|freshness_priority/reachable_1|myopic_reoptimization/reachable_1,True,1
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|myopic_reoptimization,common/reachable_1|anchored_mobility/reachable_1|freshness_priority/reachable_1|freshness_priority/executed|myopic_reoptimization/reachable_1,True,1
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|myopic_reoptimization,common/reachable_2|anchored_mobility/reachable_2|freshness_priority/reachable_2|myopic_reoptimization/reachable_2,False,1
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|myopic_reoptimization,common/reachable_3|anchored_mobility/reachable_3|anchored_mobility/executed|freshness_priority/reachable_3|freshness_priority/executed|myopic_reoptimization/reachable_3,True,1
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|myopic_reoptimization,common/reachable_3|anchored_mobility/reachable_3|freshness_priority/reachable_3|myopic_reoptimization/reachable_3,False,1
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|myopic_reoptimization,common/reachable_4|anchored_mobility/reachable_4|freshness_priority/reachable_4|myopic_reoptimization/reachable_4,False,1
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|myopic_reoptimization,common/reachable_9|anchored_mobility/reachable_9|anchored_mobility/executed|freshness_priority/reachable_9|myopic_reoptimization/reachable_9,True,1
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|myopic_reoptimization,common/reachable_9|anchored_mobility/reachable_9|freshness_priority/reachable_9|freshness_priority/executed|myopic_reoptimization/reachable_9,True,1
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|myopic_reoptimization|proposed_full|static_uav|sun_receding_ao,common/stay|proposed_full/stay|anchored_mobility/reachable_0|anchored_mobility/executed|static_uav/static|static_uav/executed|sun_receding_ao/sun_receding_path0|sun_receding_ao/executed|freshness_priority/reachable_0|freshness_priority/executed|myopic_reoptimization/reachable_0,True,1
balanced,sun_receding_ao,anchored_mobility|common|freshness_priority|myopic_reoptimization|proposed_full|static_uav|sun_receding_ao,common/stay|proposed_full/stay|anchored_mobility/reachable_0|anchored_mobility/executed|static_uav/static|static_uav/executed|sun_receding_ao/sun_receding_path0|sun_receding_ao/executed|freshness_priority/reachable_0|myopic_reoptimization/reachable_0|myopic_reoptimization/executed,True,1
balanced,yang_go_lyapunov,proposed_full|regularized_execution,proposed_full/grad_full|proposed_full/executed|regularized_execution/gradient_step|regularized_execution/executed,True,520
balanced,yang_go_lyapunov,sun_receding_ao,sun_receding_ao/sun_receding_path0|sun_receding_ao/executed,True,244
balanced,yang_go_lyapunov,proposed_full,proposed_full/local_r1_0.00|proposed_full/executed,True,168
balanced,yang_go_lyapunov,proposed_full|regularized_execution,proposed_full/grad_full|regularized_execution/gradient_step|regularized_execution/executed,True,165
balanced,yang_go_lyapunov,anchored_mobility|common|freshness_priority|full_candidate_exact|myopic_reoptimization,common/reachable_1|anchored_mobility/reachable_1|anchored_mobility/executed|common/reachable_1|full_candidate_exact/executed|freshness_priority/reachable_1|freshness_priority/executed|myopic_reoptimization/reachable_1,True,98
balanced,yang_go_lyapunov,anchored_mobility|common|freshness_priority|full_candidate_exact|myopic_reoptimization,common/reachable_9|anchored_mobility/reachable_9|anchored_mobility/executed|common/reachable_9|full_candidate_exact/executed|freshness_priority/reachable_9|freshness_priority/executed|myopic_reoptimization/reachable_9,True,98
balanced,yang_go_lyapunov,anchored_mobility|common|freshness_priority|full_candidate_exact|myopic_reoptimization|proposed_full|static_uav|sun_receding_ao,common/stay|proposed_full/stay|proposed_full/executed|anchored_mobility/reachable_0|anchored_mobility/executed|static_uav/static|static_uav/executed|common/stay|full_candidate_exact/executed|sun_receding_ao/sun_receding_path0|sun_receding_ao/executed|freshness_priority/reachable_0|freshness_priority/executed|myopic_reoptimization/reachable_0|myopic_reoptimization/executed,True,93
balanced,yang_go_lyapunov,proposed_full,proposed_full/local_r1_3.14|proposed_full/executed,True,65
balanced,yang_go_lyapunov,proposed_full,proposed_full/local_r1_0.79|proposed_full/executed,True,40
balanced,yang_go_lyapunov,proposed_full,proposed_full/local_r1_2.36|proposed_full/executed,True,36
balanced,yang_go_lyapunov,proposed_full,proposed_full/local_r1_0.00,False,30
balanced,yang_go_lyapunov,proposed_full,proposed_full/local_r1_3.93|proposed_full/executed,True,30
balanced,yang_go_lyapunov,proposed_full,proposed_full/local_r1_5.50|proposed_full/executed,True,27
balanced,yang_go_lyapunov,anchored_mobility|common|freshness_priority|full_candidate_exact|myopic_reoptimization,common/reachable_16|anchored_mobility/reachable_16|anchored_mobility/executed|common/reachable_16|full_candidate_exact/executed|freshness_priority/reachable_16|freshness_priority/executed|myopic_reoptimization/reachable_16,True,23
balanced,yang_go_lyapunov,proposed_full,proposed_full/local_r1_3.14,False,21
balanced,yang_go_lyapunov,yang_go_lyapunov,yang_go_lyapunov/geometric_center|yang_go_lyapunov/executed,True,20
balanced,yang_go_lyapunov,anchored_mobility|common|freshness_priority|full_candidate_exact|myopic_reoptimization,common/reachable_8|anchored_mobility/reachable_8|anchored_mobility/executed|common/reachable_8|full_candidate_exact/executed|freshness_priority/reachable_8|freshness_priority/executed|myopic_reoptimization/reachable_8,True,18
balanced,yang_go_lyapunov,anchored_mobility|common|freshness_priority|full_candidate_exact|myopic_reoptimization,common/reachable_10|anchored_mobility/reachable_10|anchored_mobility/executed|common/reachable_10|full_candidate_exact/executed|freshness_priority/reachable_10|freshness_priority/executed|myopic_reoptimization/reachable_10,True,16
balanced,yang_go_lyapunov,anchored_mobility|common|freshness_priority|full_candidate_exact|myopic_reoptimization,common/reachable_2|anchored_mobility/reachable_2|anchored_mobility/executed|common/reachable_2|full_candidate_exact/executed|freshness_priority/reachable_2|freshness_priority/executed|myopic_reoptimization/reachable_2,True,16
balanced,yang_go_lyapunov,proposed_full,proposed_full/local_r1_1.57|proposed_full/executed,True,16
