method,inference_runtime_ms,inference_runtime_ms,solver_runtime_ms,solver_runtime_ms
,mean,std,mean,std
DCEE-default,170.15704595007264,27.2176140330358,170.15704595007264,27.2176140330358
DCEE-tuned,127.53253510013747,23.29076515059104,127.53253510013747,23.29076515059104
DDPG-Mobility-Exact,0.45400934993085684,0.021485212954625348,16.550478699951782,11.075440904770636
PPO-Mobility-Exact,0.5149922997588874,0.0323122573687428,26.01430249994155,15.212595050325195
SAC-Mobility-Exact,0.6052969999655033,0.03148704009310897,15.381073750002543,9.730995574179657
